Bills & Fees,Data & WiFi,Education,Emergency fund,Family & Friends,Going out,Groceries,Health,Loan Repayment,Miscellaneous,Rent / Mortgage,Shopping,Transport & Fuel,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,Day_MERCHANT,Month_MERCHANT,Year_MERCHANT,Hour_MERCHANT,Day_PURCHASED,Month_PURCHASED,Year_PURCHASED,Hour_PURCHASED
False,False,False,False,False,False,False,False,False,False,False,False,False,IPAY LTD,Bills & Fees,5415,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,October,2019,18
False,False,False,False,False,False,False,False,False,False,False,False,False,PLANET YOGHURT SARIT CENTER,Bills & Fees,1102,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,December,2018,12
False,False,False,False,False,False,False,False,False,False,False,False,False,CELLULANT KENYA LIMITED -TINGG CELLULANT,Bills & Fees,1670,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,January,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,DIRECT PAY HQ,Bills & Fees,850,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,October,2018,13
False,False,False,False,False,False,False,False,False,False,False,False,False,ALCHEMIST MAIN BAR,Bills & Fees,2250,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,December,2020,18
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS SUPERMARKET CIATA MALL OPP PARK,Bills & Fees,611,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,December,2019,15
False,False,False,False,False,False,False,False,False,False,False,False,False,JAVA SHELL BARAKA,Bills & Fees,620,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,30,May,2022,10
False,False,False,False,False,False,False,False,False,False,False,False,False,TINGG CELLULANT  AFRIC -,Bills & Fees,10,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,June,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,PARKLANDS SPORTS CLUB PAYBILL  N94,Bills & Fees,2000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,April,2019,18
False,False,False,False,False,False,False,False,False,False,False,False,False,ZUKU,Bills & Fees,5300,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,September,2019,4
False,False,False,False,False,False,False,False,False,False,False,False,False,APS ABC PARKING,Bills & Fees,50,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,September,2020,14
False,False,False,False,False,False,False,False,False,False,False,False,False,TOTAL SURVEY,Bills & Fees,1350,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,July,2020,6
False,False,False,False,False,False,False,False,False,False,False,False,False,INFINITY LTD - CAPTAINS TERRACE 2,Bills & Fees,1200,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,October,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,CHICKEN INN WESTLANDS,Bills & Fees,1100,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,October,2018,1
False,False,False,False,False,False,False,False,False,False,False,False,False,MULA  AFRIC -,Bills & Fees,2,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,June,2019,14
False,False,False,False,False,False,False,False,False,False,False,False,False,HU SARIT,Bills & Fees,3169,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,December,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,AMAYA TECHNOLOGY CO LTD - SARIT CENTRE,Bills & Fees,1698,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,October,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,AMARYLIS LIMITED,Bills & Fees,2000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,February,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,JAMBO JET  ACQV3R,Bills & Fees,4600,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,May,2021,4
False,False,False,False,False,False,False,False,False,False,False,False,False,AWESOME CROSS BUTCHERY AT MEAT AND MILK CENTER,Bills & Fees,200,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,August,2020,8
False,False,False,False,False,False,False,False,False,False,False,False,False,MOOKH AFRICA LIMITED,Bills & Fees,500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,July,2019,19
False,False,False,False,False,False,False,False,False,False,False,False,False,CHILLIMANGO - NAIROBI,Bills & Fees,5300,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,April,2019,10
False,False,False,False,False,False,False,False,False,False,False,False,False,THE DONUT FACTORY LTD,Bills & Fees,850,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,January,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,ZUKU,Bills & Fees,5500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,October,2019,4
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS WEST END PLAZA,Bills & Fees,323,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,May,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,ASHLEYS BEAUTY SPA - WESTGATE,Bills & Fees,1650,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,March,2019,15
False,False,False,False,False,False,False,False,False,False,False,False,False,ZUKU,Bills & Fees,350,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,August,2019,16
False,False,False,False,False,False,False,False,False,False,False,False,False,ECITIZEN  YTLVEJP,Bills & Fees,650,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,June,2020,5
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIROBI ARBORETUM,Bills & Fees,150,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,30,May,2020,8
False,False,False,False,False,False,False,False,False,False,False,False,False,CAFA DETOUR 1 VIA NIC,Bills & Fees,920,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,December,2020,13
False,False,False,False,False,False,False,False,False,False,False,False,False,TRUE COSMETICS SARIT LTD,Bills & Fees,395,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,December,2020,9
False,False,False,False,False,False,False,False,False,False,False,False,False,SHELL BARAKA SS,Bills & Fees,2000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,September,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,NHIF,Bills & Fees,2200,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,December,2020,6
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIROBI JAVA HOUSE SARIT CENTRE,Bills & Fees,1040,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,December,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,KAPS PARKING,Bills & Fees,50,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,February,2022,9
False,False,False,False,False,False,False,False,False,False,False,False,False,DPO-JUMIA FOOD,Bills & Fees,1330,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,August,2019,17
False,False,False,False,False,False,False,False,False,False,False,False,False,ZUCCHINI GENERAL MATHENGE,Bills & Fees,1760,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,August,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,THE GIFT WAND AGENCIES,Bills & Fees,12500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,November,2019,9
False,False,False,False,False,False,False,False,False,False,False,False,False,KIRDI  KIRDI FOOD,Bills & Fees,1500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,June,2019,7
False,False,False,False,False,False,False,False,False,False,False,False,False,TUSKYS -CHAP CHAP THIGIRI,Bills & Fees,50,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,October,2018,10
False,False,False,False,False,False,False,False,False,False,False,False,False,NHIF,Bills & Fees,2950,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,May,2021,8
False,False,False,False,False,False,False,False,False,False,False,False,False,TUSKYS DIAMOND PLAZA,Bills & Fees,1036,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,January,2019,16
False,False,False,False,False,False,False,False,False,False,False,False,False,CHANDARANA ABC PLACE 1,Bills & Fees,1097,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,June,2019,6
False,False,False,False,False,False,False,False,False,False,False,False,False,AFRICAS POCKET LTD,Bills & Fees,10,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,March,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,BRITAM ASSET MANAGERS KENYA LTD,Bills & Fees,1000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,July,2021,22
False,False,False,False,False,False,False,False,False,False,False,False,False,KAMP INSURANCE AGENCY LTD  KCQ,Bills & Fees,21539,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,November,2018,11
False,False,False,False,False,False,False,False,False,False,False,False,False,ZUKU,Bills & Fees,1000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,February,2019,4
False,False,False,False,False,False,False,False,False,False,False,False,False,CRAFT - CHUPA CHAP,Bills & Fees,1740,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,December,2020,13
False,False,False,False,False,False,False,False,False,False,False,False,False,PARKLANDS SPORTS CLUB PAYBILL  R27,Bills & Fees,2500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,January,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,THIKA ROAD TOTAL SERVICE STATION,Bills & Fees,1000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,January,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,HOUSE OF LEATHER -WESTLANDS,Bills & Fees,3670,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,December,2020,12
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIROBI WATER  SEWERAGE CO LTD,Bills & Fees,6100,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,February,2019,7
False,False,False,False,False,False,False,False,False,False,False,False,False,CHANDARANA ABC PLACE 1,Bills & Fees,3597,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,January,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,SHELL WINDSER,Bills & Fees,2000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,April,2021,9
False,False,False,False,False,False,False,False,False,False,False,False,False,JAVA ABC,Bills & Fees,440,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,June,2019,11
False,False,False,False,False,False,False,False,False,False,False,False,False,GOGOL INVESTMENTS LIMITED,Bills & Fees,1300,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,December,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,NHIF,Bills & Fees,4250,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,July,2021,19
False,False,False,False,False,False,False,False,False,False,False,False,False,ROADHOUSE HURLIGHAM,Bills & Fees,1200,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,July,2019,18
False,False,False,False,False,False,False,False,False,False,False,False,False,ECITIZEN  KXGLZJO,Bills & Fees,650,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,June,2021,18
False,False,False,False,False,False,False,False,False,False,False,False,False,PESAPAL II,Bills & Fees,150,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,January,2022,9
False,False,False,False,False,False,False,False,False,False,False,False,False,TUSKYS -CHAP CHAP THIGIRI,Bills & Fees,1577,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,June,2019,12
False,False,False,False,False,False,False,False,False,False,False,False,False,1824 WHISKEY BAR,Bills & Fees,600,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,December,2018,20
False,False,False,False,False,False,False,False,False,False,False,False,False,CHANDARANA ABC PLACE 1,Bills & Fees,4715,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,April,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,SPRING VALLEY COFFEE - SAFARILINK,Bills & Fees,600,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,May,2021,9
False,False,False,False,False,False,False,False,False,False,False,False,False,ECITIZEN  NQBDEGW,Bills & Fees,750,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,December,2018,7
False,False,False,False,False,False,False,False,False,False,False,False,False,ONN THE WAY UN AVENUE,Bills & Fees,1295,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,December,2020,12
False,False,False,False,False,False,False,False,False,False,False,False,False,FOLENI TECHNOLOGIES LIMITED  MK,Bills & Fees,10000,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,July,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,ARICHEM LTD 6,Bills & Fees,5724,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,December,2018,6
False,False,False,False,False,False,False,False,False,False,False,False,False,GAME DISCOUNT 1,Bills & Fees,5914,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,February,2019,10
False,False,False,False,False,False,False,False,False,False,False,False,False,IPAY LTD,Bills & Fees,645,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,June,2020,9
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS MOI AVENUE,Bills & Fees,105,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,July,2019,11
False,False,False,False,False,False,False,False,False,False,False,False,False,ZUCCHINI GENERAL MATHENGE,Bills & Fees,1470,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,May,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,QUICK MART LIMITED,Bills & Fees,2165,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,February,2019,12
False,False,False,False,False,False,False,False,False,False,False,False,False,1824 WHISKEY BAR,Bills & Fees,800,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,December,2018,20
False,False,False,False,False,False,False,False,False,False,False,False,False,GOGOL INVESTMENTS LIMITED,Bills & Fees,2500,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,December,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,ZUCCHINI GENERAL MATHENGE,Bills & Fees,1518,False,25.0,Female,1,10000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,December,2020,10
